pair_id,root,commentary,label
medū_9,"mandaṃ mandaṃ nudati pavanaś cānukūlo yathā tvāṃ  
vāmaś cāyaṃ nadati madhuraṃ cātakas te sagandhaḥ |  
garbhādhānakṣaṇaparicayān nūnam ābaddhamālāḥ  
seviṣyante nayanasubhagaṃ khe bhavantaṃ balākāḥ ||","ataḥ idam api prātimokṣaniṣiddhaṃ nācaraṇīyam ity āha.

kheṭasya śleṣmaṇo visarjanam apāvṛtaṃ na kuryāt. jale sthale bhogya upabhogye mūtrapurīṣāder api kutsitam. atrāpi devatādyavadhyānād apuṇyaṃ prasavet.",0
taraa_11,"gaganasamaśarīraṃ lakṣaṇair bhūṣitāṅgaṃ
nirupamasukhapūrṇaṃ svābhayā saṃgataṃ ca |
sphuradamitamunīndraiḥ sarvasattvārthakāri
pravadati punar anyaḥ sādhyam ucchedaśūnyam || 11 ||","gaganetyādi. gaganasamaṃ māyopamaṃ vicārāsahaṃ śarīraṃ yasya. lakṣaṇair dvātriṃśadbhir aśītibhiś cānuvyañjanair maṇḍitāny aṅgāni yasya. nirupamaiḥ sthaulyanairantaryāsaṃsārapravāhitvanirāsravatvādibhir upamābhāvād upamātikrāntaiḥ sukhaiḥ pūrṇaṃ romāgraparyantaṃ saṃpūrṇam. svābhayā ca tathābhūtayā saṃgataṃ samāliṅgitam. sphuradbhir anantanirmitair munīndrais tathābhūtair eva sarvasattvārthakāri. ucchedeneti nirodhena śūnyaṃ tucchaṃ riktam.

etad uktaṃ bhavati—gaganamāyāmarīcigandharvanagarodakacandrapratibimbasvapnopamam ekānekabhāvābhāvagrāhyagrāhakasvabhāvarahitam anādyantam aśeṣavastusaṃdohasvabhāvam anābhāsaṃ nirañjanaṃ sarvopamātikrāntaṃ paramasūkṣmātigambhīraprajñārūpatayā dharmakāyasvabhāvam, dvātriṃśallakṣaṇavibhūṣitaśarīram aśītyanuvyañjanavirājitagātraṃ paramaśṛṅgārayauvanādyupetaṃ svābhāṅganāliṅgitāṅgaṃ rūpavajrāditārāparyantadevīgaṇair anantaprabhedānimittaratisvarūpaparamānandopabhogadvāreṇa pratibimbavat sambhujyamānaṃ karuṇāsaṃvalitodārarūpatayā sambhogakāyarūpam, nānādhimuktivineyajanaparipācanārtham anekavidhaprātihāryadvāreṇa nirmitānantakulāntarbhūtasaṃbuddhabodhisattvaspharaṇasaṃhārakāritvena nirmāṇakāyātmakam, śūnyatākaruṇābhinnabodhicittasvabhāvāmalaprajñopāyasamādhisambhūtasatsukhāpūrṇam āsaṃsārasthitidharmaṃ apratiṣṭhitanirvāṇarūpaṃ nirmalanivātaniścalapradīpaśikhāprabandhanityatayā nirodhaśūnyaṃ caturthaṃ sādhyam.",1
nasa_16,"evam adhyeṣya guhyendro vajrapānis tathāgatam |
kṛtāñjalipuṭo bhūtvā prahvakāyasthito 'grataḥ || 16 ||","sattvāśayarakṣaṇād apy ātmā rakṣitavya ity āha.

devamanuṣyapūjito hi bhagavato dharmaḥ. tato 'vadhyāyanti devatādayo gauravam akurvato dharmaprakāśanāt. niṣiddhaṃ caitad bhagavateti tadājñātikrame sāpattiko bhavet. na vastrādibaddhaśirasi. sahaśabdena triṣv api saṃbandhaḥ. tathottarīyādinā pihitaśīrṣe. pratyekaṃ svastha iti saṃbandhanīyam. glāne punar anāpattiḥ. upalakṣaṇaṃ caitat. na sthitena suptāya niṣaṇṇāya vā, na niṣaṇṇena suptāya, na cānāsanena niṣaṇṇāya. notpathayāyinā mārgayāyine, nāgragāmine pṛṣṭhagāminā, nāpy alaṃkārayuktāya. ityādayo 'pi draṣṭavyā iti.",0
bca_5.17,"duḥkhaṃ hantuṃ sukhaṃ prāptuṃ te bhramanti mudhāmbare |
yair etad dharmasarvasvaṃ cittaṃ guhyaṃ na bhāvitam || 5.17 ||","vīryapāramitā tu kuśalotsāhasvabhāvātivispaṣṭaṃ cittam evety āha.

vacanakāyasahitasyāpi cittasya kuśalapakṣe mandapracārasya na tādṛśaṃ phalamupajāyate, yādṛśaṃ dhyānādiviṣaye paṭupravṛtter ekākino 'pi cittasya phalaṃ brahmabhūyādikam. tasmāt sā cittam eva.",0
gg_1.46,"śrījayadevabhaṇitamidamadbhutakeśavakelirahasyam |
vṛndāvanavipine lalitaṃ vitanotu śubhāni yaśasyam ||",teṣāṃ nirāsārtham āha—ratnetyādi | śivasyedaṃ śaivam | vedasyedaṃ vedam ||,0
ht_1.5.21,"pitari prāptaṃ yat saukhyaṃ tat sukhaṃ bhujyate svayam |  
maraṇaṃ yena sukhena tat sukhaṃ dhyānam ucyate || 21 ||","yady evaṃ neṣyate, kathaṃ sā bhavatīty āha.

sarvasvaṃ bāhyādhyātmikaṃ sarvaṃ vastu dānaṃ dānaphalaṃ ca sarvasattvebhyaḥ parityajato 'bhyāsena prakarṣagamanād yadāpagatamātsaryamalaṃ nirāsaṅgatayā cittam utpadyate, tadā dānapāramitā niṣpannety ucyate. tasmāt sā cittam eva nānyā dānapāramitā.",0
cmt_2.5,"pakṣaṃ cāpi tathā vedīhārārdhahārapaṭṭikām |
mūlasūtrabahis tasyās tu ardhenaiva rajobhuvam || 2.5 ||",hārārdhahārapaṭṭikāyāḥ | rajobhuvam iti | maṇḍalapradhānarekhātaḥ pañcarekhābhuvaṃ | hārārdhahārapaṭṭikānantaraṃ ca māṇikyapaṭṭikādibhuvaṃ | vedikāhārārdhahārapaṭṭikāyās tu madhyaṃ yathāśobhaṃ kuryāt ||,1
medū_4,"pratyāsanne nabhasi dayitājīvitālambanārthī  
jīmūtena svakuśalamayīṃ hārayiṣyan pravṛttim |  
sa pratyagraiḥ kuṭajakusumaiḥ kalpitārghāya tasmai  
prītaḥ prītipramukhavacanaṃ svāgataṃ vyājahāra ||","atha samāhitāntaḥkaraṇaḥ sankiṃ kṛtavānityata āha-pratyāsanna iti || sa yakṣaḥ | yaś ciraṃ dadhyau sa ity arthaḥ | nabhasi śrāvaṇe  ""namaḥ khaṃ śrāvaṇo nabhāḥ"" ity amaraḥ || pratyāsanne āṣāḍhasyānantaraṃ sannikṛṣṭe | prāpte satīty arthaḥ | dayitājīvitālambanārthī san | varṣākālasya virahaduḥkhajanakatvāt ""utpannānarthapratīkārād anarthotpattipratibandha eva varam"" iti nyāyena prāg eva priyāprāṇadhāraṇopāyaṃ cikīrṣur ity arthaḥ | jīvanasyodakasya mūtaḥ paṭabandho vastrabandho jīmūtaḥ || pṛṣodarāditvāt sādhuḥ | ""mūtaḥ syāt paṭabandhe 'pi"" iti rudraḥ || tena jīmūtena jaladhareṇa prayojyena svakuśalamayīṃ svakṣemapradhānāṃ pravṛttiṃ vārtām || ""vārtā pravṛttir vṛttāntaḥ"" ity amaraḥ || hārayiṣyan prāpayiṣyan | ""ḷṭ śeṣe ca"" iti cakārāt kriyārthakriyopapadāl ḷṛṭpratyayaḥ | jīvanārthaṃ karma jīvanapradenaiva kartavyam iti bhāvaḥ || ""hṛkror anyatarasyām"" iti karmasaṃjñāyā vikalpāt pakṣe kartari tṛtīyā || pratyagrair abhinavaiḥ kuṭajakusumair girimallikābhiḥ || ""kuṭajo girimallikā"" iti halāyudhaḥ || kalpitārghāya kalpito 'nuṣṭhitaḥ pūjāvidhir yasmai tasmai || ""mūlye pūjāvidhāv arghaḥ"" ity amaraḥ || tasmai jīmūtāya || ""kriyāgrahaṇam api kartavyam"" iti sampradānatvāc caturthī || prītipramukhāni prītipūrvakāṇi vacanāni yasmin karmaṇi tat prītipramukhavacanaṃ yathā tathā | śobhanam āgataṃ svāgataṃ svāgatavacanaṃ prītaḥ sanvyājahāra | kuśalāgamanaṃ papracchety arthaḥ || nāthena tv atra ""pratyāsanne manasi"" iti sādhīyān pāṭhaḥ kalpitaḥ | pratyāsanne prakṛtimāpanne satīty arthaḥ | yas tu tenaiva pūrvapāṭhavirodhaḥ pradarśitaḥ so 'smābhiḥ ""āṣāḍhasya prathamadivase"" ity etatpāṭhavikalpa samādhānenaiva samādhāya parihṛtaḥ ||",1
msv_5.1.5 & 5.1.6,"nacaitāni parityajya pṛthag loke pramāṇatā |
saṃsāramocakādeśca hiṃsā puṇyatvasammatā || 5 ||
na paścāt puṇyamicchanti kecidevaṃ vigānataḥ |
mlecchāryāṇāṃ prasiddhatvaṃ na dharmasyopapadyate || 6 ||",kim iti tvaṃ harṣam | muditāṃ sarvasattvānām aiśvaryādiṣu harṣacittabhāvanāṃ viśeṣeṇa toḍayitvā śunye karoṣi praveśam | kasmān na praveśaḥ kartavya iti ced āha | yasmāt tava nimantraṇam | sarvasattvānām arthe buddho bhaveyam ityādilakṣaṇaṃ kṛtvā manasi tiṣṭhati | lokaḥ sattvalokaḥ | aśeṣaḥ samastaḥ ||,0
bca_5.42,"bhayotsavādisaṃbandhe yady aśakto yathāsukham |
dānakāle tu śīlasya yasmād uktam upekṣaṇam || 5.42 ||",yadīti | narake ’pi yadi nārakaṃ duḥkhaṃ samanubhūya varṣalakṣaṃ karmakṣayān manuṣyakarmākṣipto manuṣyeṣūtpadyata iti bhāvaḥ | vajreṇeti meghanādanirgatavajraśūcyā ||,0
bca_5.86,"saddharmasevakaṃ kāyam itarārthe na pīḍayet |
evam eva hi sattvānām āśām āśu prapūrayet || 5.86 ||","atityāgaṃ niṣedhayan punar ātmarakṣām upadarśayann āha.

satāṃ satpuruṣāṇāṃ bodhisattvānāṃ dharmaḥ. laukikalokottaraparahitasukhavidhānam | tatsevakaṃ kāyam alpārthanimittaṃ na pīḍayet. anyathā mahato 'rtharāśer hāniḥ syāt. ata eva pūrvasmin hetupadam etat. kutaḥ punar evam? yasmād anenaiva sukumāropakrameṇa saṃvardhamānaḥ śīghram eva sattvānāṃ hitasukhasaṃpādanasamartho bhavati.",1
bca_5.78,"na cātra me vyayaḥ kaścit paratra ca mahat sukham |
aprītiduḥkhaṃ dveṣais tu mahad duḥkhaṃ paratra ca || 5.78 ||","etad eva darśayati.

raktaṃ dviṣṭaṃ vā svacittaṃ yadā paśyet, tadā hastapādādicalanamātram api na kartavyam, nāpi vacanodīraṇam. anyathā tadutthāpite kāyavāgvijñapty api saṃkliṣṭe syātām. ato bahirindriyavyāpāravikalpāv upasaṃhṛtya sthātavyaṃ kāṣṭhavat tadā. sarvavyāpāravirahān nirvyāpārāḥ sarvadharmā iti manasi nidhāya.",0
seni_41,"samyaksekaṃ vidhāyaitad dhaṭhaduḥsekavarjitam |
yat sādhitaṃ mayā puṇyaṃ tenāstu jagataḥ sukham || SeNi 41 ||",kāpi prauḍhagopī adhikaṃ yathā syāttathā dhyāyati | kim | madhusūdanavadanasarojam | madhudaityaṃ sūditavān marditavāniti madhusūdanaḥ tasya vadanameva sarojaṃ mukhakamalam | kiṃviśiṣṭam | vilāsavilolavilocanakhelanajanitamanojam | vilāsena līlayā vilole ca te vilocane nayane ca tābhyāṃ kṛtvā khelanaṃ tathā saha krīḍā tasmājjanito manojaḥ kandarpo yena sa tathā tat |,0
seni_16,"priyādarśanam evaikaṃ kim anyair darśanāntaraiḥ |
prāpyate yena nirvāṇaṃ sarāgeṇāpi cetasā || SeNi 16 ||",anantaram etajjñānakāraṇalalanāpraśaṃsām āha—priyetyādi | priyaiva darśanaṃ dṛśyate 'nayābhimato mokṣa iti kṛtvā | śeṣaṃ subodham | etena teṣām apy anyavyākhyāparihāreṇa lalanaiva drṣṭāntanidarśanārtham abhimatety uktaṃ bhavati |,1
msv_1.4,"na cātrātīva kartavyaṃ doṣadṛṣṭiparaṃ manaḥ |
doṣo hy avidyamāno 'pi taccittānāṃ prakāśate || 1.4 ||",ye tu madhyasthā guṇadoṣanirūpaṇena doṣavantam apahāya guṇavantam upādadate tān prati parīkṣāviśeṣārtham arthayate na cātreti | madīye prabandhe 'smin guṇadoṣavati yugapad guṇadoṣau nirūpayantu bhavantaḥ | anyathā guṇānupekṣya doṣeṣu nirūpyamāṇeṣu doṣanirbhāvanaikamanasām asanto doṣāḥ prakāśeran iti ||,1
nasa_8,"ajñyānapaṅkamagnānāṃ kleśavyākulacetasāṃ |
hitāya sarvasattvānām anuttaraphalāptaye || 8 ||","ajñānapaṅkamagnānāṃ sarvasattvānāṃ hitāya ca | tatrājñānam avidyā saivāsaṅgasthānatvād duruttaratvāc ca paṅka iva paṅkaḥ | tasmin magnā ye satvās teṣām hitāya || punar api kiṃviśiṣṭās te sattvā ity āha kleśavyākulacetasaḥ | kleśā ṣaṭ | tathā cāhābhidharme |

	mānadṛgvicikitsāś ca rāgapratighamūḍhayaḥ |

iti || taiḥ kleśair vyākulāni cetāṃsi yeṣāṃ sattvānāṃ te kleśavyākulacetasaḥ | atas teṣām || anuttaraphalaprāptaye bhagavān prakāśayatv iti tadarthaṃ tatprāptaya iti ||",1
cmt_4.20_4.21,"samprahārapadaṃ savye caturmāravimardanam |
vāme bhūmiṣṭhajānuṃ ca kekarākṣaṃ bhayānakam || 4.22 ||
vasudhāṃ tarjayantaṃ ca vāmajānvagrataḥ sthitam |
akṣobhyakṛtamaulaṃ tu nīlaṃ ratnakirīṭinam || 4.21 ||",vasudhām iti | gauravarṇāṃ sarvālaṃkārabhūṣitāṃ sampuṭāñjalinīṃ kūrmoparisapraṇayopaviṣṭāṃ bhagavadgatalocanām | kekarākṣam iti savyāpasavyābhyām ūrdhvāgataputtalīdvayam ||,1
gg_1.12,"vahasi vapuṣi viśade vasanaṃ jaladābhaṃ 
halahatibhītimilitayamunābham |
keśava dhṛtahaladhararūpa jaya jagadīśa hare ||","nanu haṭhaseko balātkṛto niryuktika iti yāvat | niryuktikatvam asya katham iti cet | ucyate—āgamavirodhāt | taṃ darśayitum āha | ālocanam ityādi |

	paramaviramayor madhye lakṣyaṃ vīkṣya dṛḍhīkuru || 

ity atrobhayor madhyaṃ vivakṣitam | tac ca tvanmate nāsti |

tan na | anyārthatvād asya | tathā hi nirdhāraṇa eṣā ṣaṣṭhī | tenāyam arthaḥ | dvayor madhye yaḥ śreṣṭhaḥ sa iha grāhyaḥ | śreṣṭhaś ca virama eveti na kiñcid asustham | 

tarhi

	viramādiḥ paramāt paraḥ śūnyāc chūnyaṃ tu herukam || 

iti na ghaṭate | atra hi viramasyādiḥ paramāt paro 'bhimataḥ | tad api na | yato 'trāpy anya evārthaḥ | viramaś cāsāv ādiś ca viramādiḥ | āditvaṃ ca sahajāpekṣayā | ata idam api sustham |

tarhi—

	viramādau lakṣayet tac ca ānandatrayavarjitam || 

iti katham | atrāpi viramaś cāsāv ādiś ceti pūrvavan neyam | 

tarhi—

	vimardam ālocanaṃ proktaṃ sukhaṃ bhuktaṃ mayeti ca | 

iti katham | atra hi vikalparūpatā vimardādipadānāṃ sphuṭam eva gamyate | athātra katham api yadi nirvikalpatvābhidhānaṃ syāt tad etad api lokaprasiddhibādhayaiva hatam | tathā hi lokā vimardo vivādaḥ kṣodanam ālocanaṃ tattatkāryādicintanam iti manyante | kiṃ ca—

	vicitre prathamānandaḥ paramānando vipākake |
	viramānando vimarde ca sahajānando vilakṣaṇe || 

ity atra virama eva vimarda iti niścitam | anyac ca—

	prathamānandaṃ jagadrūpaṃ paramānandaṃ jagat tathā |
	viramānandaṃ jagac caiva na vidyate sahajaṃ triṣu || 

iti viramasya jagadrūpatayā saṃsārarūpatvam ākhyātam | itthaṃ ca ""vikalpamātraṃ saṃsāraḥ"" ity ukter asya savikalpatvam abhihitaṃ syāt | nirvikalpatvaṃ ca sahajatayābhimatam itīdam api vighaṭate | tathā ca—

	sahajānandasvabhāvo 'haṃ paramāntaṃ viramādikam | 

ity etad api vighaṭate | tathā—

	tat sādhyaṃ yoginītantre sahajākhyaṃ mahāsukham |
	paramānte bhavel lakṣyaṃ viramādau ca yatnataḥ || 

ity ādikam api vighaṭate | tathā—

	prathamaṃ kalaśābhiṣekaṃ dvitīyaṃ guhyam uttamam |
	prajñājñānaṃ tṛtīyaṃ vai caturthaṃ tat punas tathā || 

iti | prajñājñānābhiṣekas tu sahajābhiṣeko yata idam api pratihanyate | ata evamādigranthavighaṭanenāgamavirodhāt tṛtīye vikalparūpo vimardo naiṣitavyaḥ | yatas tatra nirvikalpakavedanam evāste |

tad eva sopaskāram upasaṃharati—",0
nasa_38,"mahāmaitrīmayo 'meyo mahākāruṇiko 'gradhīḥ |
mahāprājño mahādhīmān mahopāyo mahākṛtī || 38 ||","tad eva prajñāpariśuddhimātrāpekṣayā yathoktaśūnyatāprabhedamukhena maitreyādiṣoḍaśasamādhyātmakam ity ata āha ||

tatra mahāmaitrīmayo 'meya iti maitreyaḥ | mitram asyāstīti maitraṃ | paścān ṅibantaṃ | tataḥ sarvasattveṣu maitrīmayo maitrīsvabhāvaḥ | mahāṃś cāsau maitrīmayaś ca mahāmaitrīmayaḥ | ata evāmeyaḥ sakalasattvadhātāv ekaputraprematvāt || mahākāruṇiko 'gradhīr iti mañjuśrīḥ | mahākaruṇā anālambanātmikā | sā yasyāsti sa mahākāruṇikaḥ | agradhīr iti suviśuddhadharmadhātujñānam | tataś caitad uktaṃ bhavati | audāryagāmbhīryātmako 'sau bhagavān iti || mahāprājño mahādhīmān iti gandhahastī | mahatī prajñā dharmapravicayalakṣaṇātmikā sā yasyāsti sa prājñaḥ | mahāṃś cāsau prājñaś ca mahāprājñaḥ | ata eva mahādhīmān || mahopāyo mahākṛtīti jñānaketuḥ | mahān upāyo yasyāsau mahopāyaḥ | tataś ca mahākṛtī mahāpaṇḍitaḥ sarvasattvāśayānuśayajñatayā saddharmaprakāśakatvāt ||",1
gg_3.1,"kaṃsārirapi saṃsāravāsanābandhaśṛṅkhalām |
rādhāmādhāya hṛdaye tatyāja vrajasundarīḥ ||","kṛtvetyādi. sākṣāt svādhipaṃ kṛtvā, paścāt tyaktvā, upekṣārūpaṃ yaj jñānaṃ tanmātraṃ sādhyaṃ syāt. anyat sugamam. etad uktaṃ bhavati—maṇḍalacakrarūpaṃ sākṣāt kṛtvā, paścāt tan nirodhya, upekṣājñānamātraṃ sādhyaṃ syāt pañcamam.",0
gg_1.23,"abhinavajaladharasundara dhṛtamandara e
śrīmukhacandracakora jaya jaya deva hare ||",itthaṃ praviṣṭasyedānīṃ sarvābhiniveśatyāgam āha—tyajetyādi | subodham ||,0
bca_5.6,"yasmād bhayāni sarvāṇi duḥkhāny apramitāni ca |
cittād eva bhavantīti kathitaṃ tattvavādinā || 5.6 ||",prakāśayatu bhagavān ity āha | saṃbuddha iti śāśvatadvāreṇa || jagadanuśāsanāc chāstety akṣobhyadvāreṇa || jagatāṃ gurur jagadgurur iti ratnasaṃbhavadvāreṇa || samayo bhagavān śrīvajrasattvaḥ | mahāś cāsau samayaś ca mahāsamayaḥ | tasya tattvaṃ mahāsamayatattvaṃ | taj jānātīti mahāsamayatattvajña iti | amitābhadvāreṇa || indriyāṇi mṛdumadhyādhimātrāṇi | teṣām āśayo 'bhiprāyaḥ | taṃ vettīti indriyāśayavid ity amoghasiddhidvāreṇa || evaṃ pañcatathāgatāmako bhagavān para utkṛṣṭaḥ prakāśayatv ity arthaḥ ||,0
gg_1.10,"kṣatriyarudhiramaye jagadapagatapāpaṃ 
snapayasi payasi śamitabhavatāpam |
keśava dhṛtabhṛgupatirūpa jaya jagadīśa hare || 1.10 ||","idānīṃ vijñānavādāśaṅkāṃ tadapagame cocchedāśaṅkāṃ ca nirākartum āha—

tathatām ityādi | tathatāṃ bhūtakoṭīṃ ye paśyanti sākṣāt kurvanti madhyamārthānusārataś catuḥkoṭivirahatas te dhanyās tattvavidaḥ | tat kim ucchedena | naiva | saṃvidā saṃvedanena yady aśeṣollekhaparihārāt tat tattvaṃ pratyakṣam anubhūtaṃ syāt |

etac caivaṃvidhaṃ satyadvayātmakam ubhayāntarahitaṃ śūnyatākaruṇābhinnaṃ prajñopāyasvarūpaṃ sadgurupādaprasādavitter jñeyam ||",0
bca_5.52,"parārtharūkṣaṃ svārthārthi pariṣatkāmam eva vā |
vaktum icchati me cittaṃ tasmāt tiṣṭhāmi kāṣṭhavat || 5.52 ||",kiñcāstu tāvad asmādṛśānāṃ kavipravīrāṇām āgamānusāriṇyo vācaḥ śobhanta iti | anyasyāpi śraddadhānasya trayīmārgānusāriṇī yathākathañcidārabdhā kliṣṭā alpasārāpi vāgvṛttiḥ śobhate | asmākaṃ tu bahusārā akleśanirmitā śobhatetarām ity āha yatheti ||,0
medū_16,"tvayy āyattaṃ kṛṣiphalam iti bhrūvikārānabhijñaiḥ  
prītisnigdhair janapadavadhūlocanaiḥ pīyamānaḥ |  
sadyaḥsīrotkaṣaṇasurabhi kṣetram āruhya mālaṃ  
kiṃcit paścād vaja laghugatir bhūya evottareṇa ||","evaṃ tāvad anayor anvayavyatirekābhyāṃ guṇadoṣāv abhidhāya, anarthavivarjanārthaṃ niṣphalaspandavarjanam āha.

prathamaṃ tāvad idaṃ cittam ity adhyātmani cintayati. sarvakālam īdṛśam uktakramayuktam upasthāpayitavyam. tataḥ paraṃ niṣphalaspandavarjanārtham apagatakaraṇagrāmeṇeva niṣphalarūpādiviṣayagrahaṇasarvavikalpopasaṃhārān mayā sthātavyam. kim iva? kāṣṭhavat, cakṣurādivyāpāraśūnyatvāt.",0
bca_5.55,"suniścitaṃ suprasannaṃ dhīraṃ sādaragauravam |
salajjaṃ sabhayaṃ śāntaṃ parārādhanatatparam || 5.55 ||","suniścitaṃ saṃdehaviparyāsarahitam. suprasannaṃ sadā prītisaumanasyabahulam. dhīram acañcalam. ādaraḥ kathita eva. gauravaṃ ārādhyeṣu cittasya namratā. tābhyāṃ saha vartate. salajjaṃ pūrvavat. sabhayaṃ skhalitam ālokya bhītam. śāntaṃ saṃyatendriyam, sattvārādhanayatnavat.",1
nasa_8,"ajñyānapaṅkamagnānāṃ kleśavyākulacetasāṃ |
hitāya sarvasattvānām anuttaraphalāptaye || 8 ||",samayam iti mantranayoditaṃ vidhim ||,0
bca_5.76,"parokṣaṃ ca guṇān brūyād anubrūyāc ca toṣataḥ |
svavarṇe bhāṣyamāṇe ca bhāvayet tadguṇajñatām || 5.76 ||","lapanāśaṅkāṃ nirasyann āha.

paraguṇān sadbhūtān api parokṣaṃ brūyān na samakṣam. anyathā lapanāṃ kaścin manyeta. pareṇa tu tatsamakṣamanyasya guṇe bhāṣyamāṇe tadanuvādakatayā samakṣam api brūyāt. anyathā nāsya rūcir atreti matvā svacittaṃ pradūṣayet paraḥ. svaguṇe punaḥ kenacid guṇapakṣapātinā prasannena samakṣaṃ parokṣaṃ ca kīrtyamāne cittasyonnatiṃ nivārayaṃs tasyaiva guṇābhidhāyakasya guṇānurāgitāṃ manasi kuryāt.",1
bca_5.68,"na sthāsyatīti bhṛtyāya na vastrādi pradīyate |
kāyo yāsyati khāditvā kasmāt tvaṃ kuruṣe vyayam || 5.68 ||","syād etat—yady api evam, tathāpi bhaktāc chādanamātreṇāpi paripālanīya ity atrāha.

yadi nāma bhṛtyakarmakaraṇaṃ tathāpi tatrānavasthāyisvabhāve vicakṣaṇo jñātvaiva pravartate, evaṃ prakṛte 'pi taddharmiṇi kenābhiprāyeṇa he manaḥ, tvaṃ kuruṣe vyayam upakaraṇopakṣayam?",1
nasa_30,"mahāmahamahārāgaḥ sarvasattvaratiṃkaraḥ | 
mahāmahamahādveṣaḥ sarvakleśamahāripuḥ || 30 ||","ata evaitāś catasraḥ sattvavajryādipāramitā a ā aṃ aḥ iti caturbhir akṣaraiḥ pariniṣpannā iti || tataś ca yad eva cittaṃ dharmadhātusvabhāvaṃ prakṛtyā grāhyagrāhakādyākāravirahāt tad evāgantukamalābhāvaprabhāsvaratvāj jñānāntarodayanimittatvāc cādarśajñānātmakam || dharmālambanakṛpādyātmakatayā saṃtānāntarabhedāparāmarṣāc ca samatājñānam || sarvajñeyāviparyāsāt pratyavekṣaṇājñānam || samastalokahitahetutayā kṛtyānuṣṭhānjñānātmakam || ataś ca yathākramaṃ śāśvatādyadhipatisvabhāvam || ata evāha mahāmahamahārāga ityādi ||

atra cādāv amitābhasyopādānaṃ rāgasya prādhānyakhyāpanārthaṃ | ata evāha rāgo dveṣaś ca mohaś ceti | sarvatathāgatasarvākāśavyāpipūjāsaṃdarśanakāle mahāmaha ity ucyate | mahaśabdena pūjābhidhīyate | mahaṇ maho mahāmahaḥ | mahātmako rāgaś ca mahārāgaḥ | mahāmahaś cāsau mahārāgaś ca mahāmahamahārāgaḥ | tatra mahārāga iti sattvapācanamocanalokṣaṇaḥ sa ca bhagavān śrīvajrasattvaḥ | mahārāgo hi bhagavān vajrasattvas tathāgata iti vacanāt || sarvasattvaratiṃkara iti rāgacaritānāṃ sarvasattvānāṃ ratiṃ prītiṃ mahāsukhātmikāṃ karotīti sarvasattvaratiṃkaraḥ | ayam amitābhasvabhāvaḥ ||

dveṣacaritān adhikṛtyāha | mahāmahamahādveṣa iti | mahāmaheti gatārthaḥ | mahādveṣo 'kṣobhyaḥ sa ca sarvakleSamahāripuḥ | kleśopakleśādīnāṃ mahāripur ity arthaḥ ||",1
seni_39,"mahāmudrām ajānānāḥ karmamudraikasādhanāḥ |
āmnāyatattvato bhraṣṭā rauravaṃ yānti yoginaḥ || SeNi 39 ||","iti manasi nidhāya tathaiva saṃyatātmā tiṣṭhet. trapādarabhayānvitaḥ—apratirūpe karmaṇi trapā lajjā, śikṣāyām ādaraḥ, tadatikrame bhayam. buddhabodhisattveṣv eva vā trapādayaḥ. evaṃ sati aparo 'pi viśeṣaḥ syād ity āha—buddhetyādi. tad evaṃ viharatas tasya pratikṣaṇam akāmata eva buddhānusmṛtiḥ syāt.",0
bca_5.3,"baddhaś cec cittamātaṅgaḥ smṛtirajjvā samantataḥ |
bhayam astaṃgataṃ sarvaṃ kṛtsnaṃ kalyāṇam āgatam || 5.3 ||",maitrī sarvasattveṣv ātmasnehabhāvanā | karuṇā sarvasattvānāṃ sarvaduḥkhair dharaṇābhilāṣabhāvanā | muditā sarvasattvānām aiśvaryādiṣu harṣacittabhāvanā | upekṣā viheṭhakāviheṭhakasattveṣu pratighānunayaparahitacittabhāvanā ||,0
msv_1.2,"abhivandya gurūnādau śiṣyadhīpadminīravīn |
tatprasādāt kariṣye 'haṃ mīmāṃsāślokavārttikam || 1.2 ||",vidyāgurūṇām idānīṃ stutinamaskārau karoti abhivandyeti | śiṣyadhīpadminīnāṃ ravīn iva vikāsakān gurūnādau vande | tato vārttikaṃ kariṣye | teṣām eva prasādena dṛṣṭenārthatattvopadeśenādṛṣṭena ca stutinamaskārabhuvā | gurvanugamanādayo 'pi hy ācārapramāṇakā eva | vārttikagrahaṇena ca duruktabhaṅgam anuktavacanaṃ ca samādhatte | mīmāṃsāśabdena nyāyaśāstram idam ato nyāyānusāreṇādhikaraṇabhaṅgādyadūṣaṇam iti darśayati | ślokapadena ca lāghavavikāsaṃ kṣipāma iti darśayati | tataś ca sūtritaprāyam imam artham avahitā jijñāsavo bhāvayiṣyantīti tātparyārtha iti ||,1
