pair_id,root,commentary,label
bca_5.74,"paracodanadakṣāṇām anadhīṣṭopakāriṇām |
pratīcchec chirasā vākyaṃ sarvaśiṣyaḥ sadā bhavet || 5.74 ||","lapanāśaṅkāṃ nirasyann āha.

paraguṇān sadbhūtān api parokṣaṃ brūyān na samakṣam. anyathā lapanāṃ kaścin manyeta. pareṇa tu tatsamakṣamanyasya guṇe bhāṣyamāṇe tadanuvādakatayā samakṣam api brūyāt. anyathā nāsya rūcir atreti matvā svacittaṃ pradūṣayet paraḥ. svaguṇe punaḥ kenacid guṇapakṣapātinā prasannena samakṣaṃ parokṣaṃ ca kīrtyamāne cittasyonnatiṃ nivārayaṃs tasyaiva guṇābhidhāyakasya guṇānurāgitāṃ manasi kuryāt.",0
bca_5.75,"subhāṣiteṣu sarveṣu sādhukāram udīrayet |
puṇyakāriṇam ālokya stutibhiḥ saṃpraharṣayet || 5.75 ||","īrṣyāmalaprakṣālanām āha.

parakīyaguṇavardhanavacaneṣu tatparitoṣaṇāya sādhu sādhu bhadrakam idam iti śabdam adhyāśayenoccārayet. kuśalakarmakāriṇam api dṛṣṭvā sādhu kṛtam dhanyo bhavān sukṛtakarmakārītyādibhiḥ stutivacanaiḥ protsāhayet.",1
bca_5.75,"subhāṣiteṣu sarveṣu sādhukāram udīrayet |
puṇyakāriṇam ālokya stutibhiḥ saṃpraharṣayet || 5.75 ||","idam aparam abhisaṃkṣipya kathayann āha.

ācāraḥ śikṣaṇīyam. aprameyaḥ asaṃkhyeyaḥ bodhisattvaprātimokśādiṣu pradarśitaḥ. tatsaṃgraharūpaṃ prathamataḥ cittaśodhanam eva ācāram ācaret. niyatam avaśyaṃtayā.",0
bca_5.76,"parokṣaṃ ca guṇān brūyād anubrūyāc ca toṣataḥ |
svavarṇe bhāṣyamāṇe ca bhāvayet tadguṇajñatām || 5.76 ||","lapanāśaṅkāṃ nirasyann āha.

paraguṇān sadbhūtān api parokṣaṃ brūyān na samakṣam. anyathā lapanāṃ kaścin manyeta. pareṇa tu tatsamakṣamanyasya guṇe bhāṣyamāṇe tadanuvādakatayā samakṣam api brūyāt. anyathā nāsya rūcir atreti matvā svacittaṃ pradūṣayet paraḥ. svaguṇe punaḥ kenacid guṇapakṣapātinā prasannena samakṣaṃ parokṣaṃ ca kīrtyamāne cittasyonnatiṃ nivārayaṃs tasyaiva guṇābhidhāyakasya guṇānurāgitāṃ manasi kuryāt.",1
bca_5.76,"parokṣaṃ ca guṇān brūyād anubrūyāc ca toṣataḥ |
svavarṇe bhāṣyamāṇe ca bhāvayet tadguṇajñatām || 5.76 ||","evaṃ kathitanayena. sādhūktam iti cet, adhunā vada kasmāt tvam adyāpi sarvaguṇavikalam api kāyaṃ rakṣasi? evaṃ vidvān api.",0
bca_5.77,"sarvārambhā hi tuṣṭyarthāḥ sā vittair api durlabhā |
bhokṣye tuṣṭisukhaṃ tasmāt paraśramakṛtair guṇaiḥ || 5.77 ||","paraguṇāmarṣaṇaṃ vārayann āha-

sarveṣāṃ hīnamadhyotkṛṣṭānāṃ sattvānām, sarve vopakramāḥ duḥkhaparihāreṇa tuṣṭayarthāḥ. sarvārambhapariśrameṇa tuṣṭir evotpādayitavyety arthaḥ. sā ca tuṣṭir dhanavisargair api durlabhā, syād vā na veti. iha punar ayatnasiddhopasthitā kasmāt parihīyata iti matvā bhokṣya anubhaviṣyāmi saṃtoṣasukham anyayatnaniṣpāditair guṇair upanāmitam. na hi priyaputraguṇair akṣamāyuktā. iti bhāvanayā paraguṇaśravaṇāc cittakārkaśyam apakuryāt.",1
bca_5.77,"sarvārambhā hi tuṣṭyarthāḥ sā vittair api durlabhā |
bhokṣye tuṣṭisukhaṃ tasmāt paraśramakṛtair guṇaiḥ || 5.77 ||","vīryapāramitā tu kuśalotsāhasvabhāvātivispaṣṭaṃ cittam evety āha.

vacanakāyasahitasyāpi cittasya kuśalapakṣe mandapracārasya na tādṛśaṃ phalamupajāyate, yādṛśaṃ dhyānādiviṣaye paṭupravṛtter ekākino 'pi cittasya phalaṃ brahmabhūyādikam. tasmāt sā cittam eva.",0
bca_5.78,"na cātra me vyayaḥ kaścit paratra ca mahat sukham |
aprītiduḥkhaṃ dveṣais tu mahad duḥkhaṃ paratra ca || 5.78 ||","atraivopacayam āha.

naiva asminn arthe pravṛttimato mama ihaloke vā upakṣayaleśo 'pi saṃbhavati. upacayaḥ punarvidyata eveti darśayati—paratra mahatsukhaṃ paraguṇābhinandanāt. evamakriyamāṇe punarapacayo dṛśyate, ubhayaloke 'pi duḥkhaṃ paraguṇāsahanāt.",1
bca_5.78,"na cātra me vyayaḥ kaścit paratra ca mahat sukham |
aprītiduḥkhaṃ dveṣais tu mahad duḥkhaṃ paratra ca || 5.78 ||",kīrtir yaśaḥ. parivāraḥ dāsīdāsakarmakarādiḥ. upasthānaṃ pādadhāvanamardanādi. ebhir arthi tadabhilāṣaṃ mama cittam. tasmāt tiṣṭhāmi kāṣṭhavat.,0
bca_5.79,"viśvastavinyastapadaṃ vispaṣṭārthaṃ manoramam |
śrutisaukhyaṃ kṛpāmūlaṃ mṛdumandasvaraṃ vadet || 5.79 ||","tasmāt sarvakalmaṣaparityāgena iyam ucitā karmakāritā śikṣaṇīyety āha.

sarvāvadyavinirmuktatvād viśvastam. ānupūrvyā vyavasthitapadam. asaṃdigdhārtham. manaḥprahlādanakaram. śravaṇāpy āyakam. karuṇārasaniṣyandabhūtaṃ na rāgādinidānam. mṛdusvaramakarkaśavacanam. mandasvaraṃ yāvatā dhvaninā pratipādyasya pratītiḥ syāt, na tato nyūnaṃ nātiriktam udīrayan.",1
bca_5.79,"viśvastavinyastapadaṃ vispaṣṭārthaṃ manoramam |
śrutisaukhyaṃ kṛpāmūlaṃ mṛdumandasvaraṃ vadet || 5.79 ||","tad eva paraṃ viśvarūpam astīti darśayann āha—na santītyādi | bhāvā bāhyā rūpādayas tattvataḥ paramārthato na santi | kathaṃ tarhi nīlādipratibhāsaḥ | ata āha–śaktirūpeṇa bhāvitā iti | cicchaktisvabhāvaṃ gatāś cidātmāna ity arthaḥ | tarhi saiva paramārthasatī syāt | atas tan nirāsārtham āha—śaktir ityādi | subodham |

etad eva catuḥkoṭirahitam | tad uktaṃ bhargaśikāyāṃ śākteye tantra—

	na san na cāsat sadasan na ca tan nobhayojjhitam | 
	durvijñeyā hi sāvasthā kim apy etad anuttamam || 

iti |",0
bca_5.7,"śastrāṇi kena narake ghaṭitāni prayatnataḥ |
taptāyaḥkuṭṭimaṃ kena kuto jātāś ca tāḥ striyaḥ || 5.7 ||","ittham evaitan nānyatheti prasādhayann āha.

narakapālānāṃ kuntāsimusalādīni, asipatravanasamudbhūtāni vā kena kṛtāni? na tatra kaścit kartāstīśvarādiḥ, tatkartṛtvasya anyatra niṣiddhatvāt, ihāpi niṣetsyamānatvāt. taptalohamayī ca bhūmiḥ kena ghaṭitā? tāś ca striyaḥ kutaḥ kāraṇasāmagrīto jātāḥ, yāḥ pāradārikaiḥ śālmalīvṛkṣasyādhastād upari ca dṛśyante? sa ca śālmalir vā? ato nānyat kāraṇam atra cittād upakalpanīyam. yad uktam—

	sattvalokam atha bhājanalokaṃ cittam eva racayaty aticitram |
	karmajaṃ hi jagaduktam aśeṣaṃ karma cittam avadhūya ca nāsti || (Madhyamakāvatāra 6.89)

iti.",1
bca_5.7,"śastrāṇi kena narake ghaṭitāni prayatnataḥ |
taptāyaḥkuṭṭimaṃ kena kuto jātāś ca tāḥ striyaḥ || 5.7 ||","asahiṣṇv asahanaśīlam. alasaṃ kriyāsu akarmaṇyam, kusīdam ity arthaḥ. bhītaṃ kāyajīvitabhīru bhayahetubhyo vā. pragalbhaṃ dhṛṣṭam. mukharaṃ durvacaskam, yuktāyuktamanapekṣyābhidhāyakaṃ vā. svapakṣeḥ śiṣyāntevāsijñātisālohitādau abhiniviṣṭaṃ pakṣapātātiśayavat.",0
bca_5.80,"ṛju paśyet sadā sattvāṃś cakṣuṣā saṃpibann iva |
etān eva samāśritya buddhatvaṃ me bhaviṣyati || 5.80 ||","avakramakuṭilaṃ paramaprītirasabharāvanatena cakṣuṣā tṛṣita iva śītalajala paramāhlādakaraṃ saṃpivanniva sattvān vyavalokayan. na raktena na duṣṭena mugdhena. paramopakārakā hy ete. kutaḥ? yasmād etān sattvān samāsādya durlabhalābhaṃ buddhatvaṃ me bhaviṣyaty utpatsyate. evaṃ ca viharan adyatve 'pi sattvārthasamartho bhavatyeva. yad uktam—

	sarvatrācapalo mandam itasnigdhābhibhāṣaṇāt |
	āvarjayej janaṃ bhavyam ādeyaś cāpi jāyate || (Śikṣāsamuccaya 10)

iti |

etad eva ca bodhisattvasya kṛtyaṃ yad uta sattvāvarjanaṃ nāma. yathā dharmasaṃgītisūtre āryāpriyadarśanena bodhisattvena paridīpitam-

	tathā tathā bhagavan bodhisattvena pratipattavyaṃ yat sahadarśanena sattvāḥ prasīdeyuḥ. tat kasmād dhetoḥ? na bhagavan bodhisattvasyānyat karaṇīyam asty anyatra sattvāvarjanāt. sattvaparipāka eveyaṃ bhagavan bodhisattvasya dharmasaṃgītiḥ.

iti.

evamakriyamāṇe ko doṣa iti cet-

	anādeyaṃ tu taṃ lokaḥ paribhūya jināṅkuram |
	bhasmacchannaṃ yathā vahniṃ pacyeta narakādiṣu || (Śikṣāsamuccaya 11)

iti.

tasmāt sattvārādhanam eva bodhisattvasya karma upakārikṣetram asādhāraṇaṃ puṇyaprasūtihetur iti.",1
bca_5.80,"ṛju paśyet sadā sattvāṃś cakṣuṣā saṃpibann iva |
etān eva samāśritya buddhatvaṃ me bhaviṣyati || 5.80 ||",kīrtir yaśaḥ. parivāraḥ dāsīdāsakarmakarādiḥ. upasthānaṃ pādadhāvanamardanādi. ebhir arthi tadabhilāṣaṃ mama cittam. tasmāt tiṣṭhāmi kāṣṭhavat.,0
bca_5.81,"sātatyābhiniveśotthaṃ pratipakṣottham eva ca |
guṇopakārikṣetre ca duḥkhite ca mahac chubham || 5.81 ||","tatprasaṅgena anyad api darśayann āha.

samādānena kriyamāṇam. abhiniveśotthaṃ tīvraprasādajanitam. pratipakṣotthaṃ kleśapratipakṣaśūnyatādibhāvanāprasūtam. guṇakṣetraṃ buddhabodhisattvādi. upakārikṣetraṃ mātāpitādi. duḥkhitā glānādayaḥ. eteṣu svalpamati kṛtam aprameyaśubhahetur upajāyate.",1
bca_5.81,"sātatyābhiniveśotthaṃ pratipakṣottham eva ca |
guṇopakārikṣetre ca duḥkhite ca mahac chubham || 5.81 ||","nanu haṭhaseko balātkṛto niryuktika iti yāvat | niryuktikatvam asya katham iti cet | ucyate—āgamavirodhāt | taṃ darśayitum āha | ālocanam ityādi |

	paramaviramayor madhye lakṣyaṃ vīkṣya dṛḍhīkuru || 

ity atrobhayor madhyaṃ vivakṣitam | tac ca tvanmate nāsti |

tan na | anyārthatvād asya | tathā hi nirdhāraṇa eṣā ṣaṣṭhī | tenāyam arthaḥ | dvayor madhye yaḥ śreṣṭhaḥ sa iha grāhyaḥ | śreṣṭhaś ca virama eveti na kiñcid asustham | 

tarhi

	viramādiḥ paramāt paraḥ śūnyāc chūnyaṃ tu herukam || 

iti na ghaṭate | atra hi viramasyādiḥ paramāt paro 'bhimataḥ | tad api na | yato 'trāpy anya evārthaḥ | viramaś cāsāv ādiś ca viramādiḥ | āditvaṃ ca sahajāpekṣayā | ata idam api sustham |

tarhi—

	viramādau lakṣayet tac ca ānandatrayavarjitam || 

iti katham | atrāpi viramaś cāsāv ādiś ceti pūrvavan neyam | 

tarhi—

	vimardam ālocanaṃ proktaṃ sukhaṃ bhuktaṃ mayeti ca | 

iti katham | atra hi vikalparūpatā vimardādipadānāṃ sphuṭam eva gamyate | athātra katham api yadi nirvikalpatvābhidhānaṃ syāt tad etad api lokaprasiddhibādhayaiva hatam | tathā hi lokā vimardo vivādaḥ kṣodanam ālocanaṃ tattatkāryādicintanam iti manyante | kiṃ ca—

	vicitre prathamānandaḥ paramānando vipākake |
	viramānando vimarde ca sahajānando vilakṣaṇe || 

ity atra virama eva vimarda iti niścitam | anyac ca—

	prathamānandaṃ jagadrūpaṃ paramānandaṃ jagat tathā |
	viramānandaṃ jagac caiva na vidyate sahajaṃ triṣu || 

iti viramasya jagadrūpatayā saṃsārarūpatvam ākhyātam | itthaṃ ca ""vikalpamātraṃ saṃsāraḥ"" ity ukter asya savikalpatvam abhihitaṃ syāt | nirvikalpatvaṃ ca sahajatayābhimatam itīdam api vighaṭate | tathā ca—

	sahajānandasvabhāvo 'haṃ paramāntaṃ viramādikam | 

ity etad api vighaṭate | tathā—

	tat sādhyaṃ yoginītantre sahajākhyaṃ mahāsukham |
	paramānte bhavel lakṣyaṃ viramādau ca yatnataḥ || 

ity ādikam api vighaṭate | tathā—

	prathamaṃ kalaśābhiṣekaṃ dvitīyaṃ guhyam uttamam |
	prajñājñānaṃ tṛtīyaṃ vai caturthaṃ tat punas tathā || 

iti | prajñājñānābhiṣekas tu sahajābhiṣeko yata idam api pratihanyate | ata evamādigranthavighaṭanenāgamavirodhāt tṛtīye vikalparūpo vimardo naiṣitavyaḥ | yatas tatra nirvikalpakavedanam evāste |

tad eva sopaskāram upasaṃharati—",0
bca_5.82,"dakṣa utthānasaṃpannaḥ svayaṅkārī sadā bhavet |
nāvakāśaḥ pradātavyaḥ kasyacit sarvakarmasu || 5.82 ||","idam api bodhisattvenābhyasanīyam ity āha.

dakṣaḥ sarvatra paṭupracāraḥ. utthānasaṃpannaḥ kausīdyāpanayanād vīryasamanvāgataḥ. ata eva svayam eva sarvaṃ karaṇīyam, na parāpekṣā kvacid api karmaṇi kāryā. idam eva nāvakāśa ityādinā darśayati.",1
bca_5.82,"dakṣa utthānasaṃpannaḥ svayaṅkārī sadā bhavet |
nāvakāśaḥ pradātavyaḥ kasyacit sarvakarmasu || 5.82 ||","sa hi śayyāṃ parikalpayannevaṃ parikalpayedityupadarśayannāha-

bhagavato mahānirvāṇaśayyām iva śayyāṃ parikalpayet. abhimatayā diśā śiro vidhāya, dakṣiṇena pārśvena, pādasyopari pādam ādhāya, dakṣiṇaṃ bāhum upadhānaṃ kṛtvā, vāmaṃ ca prasārya jaṅghopari niveśya, cīvaraiḥ susaṃvṛtakāyaḥ, smṛtaḥ, saṃprajānānaḥ, utthānasaṃjñī, ālokasaṃjñī, śayitaḥ, nācittakamiddhāvaṣṭabdhaḥ. na ca nidrāsukham ākhādayet, na ca pārśvasukham anyatra yāvad evaiṣāṃ mahābhūtānāṃ sthitaye yāpanāyai iti. laghutthānaḥ śīghram evottiṣṭhet. na tu jṛmbhikāṃ gātramoṭanaṃ kurvann ālasyopahitaś cireṇa. etebhya eva sarvebhyaḥ pūrvam eva.",0
bca_5.83,"uttarottarataḥ śreṣṭhā dānapāramitādayaḥ |
netarārthaṃ tyajec chreṣṭhām anyatrācārasetutaḥ || 5.83 ||","pāramitābhyāse 'narthavivarjanāyānupūrvakāritām āha.

uparyuparito dānāc chīlaṃ śreṣṭham, śīlāt kṣāntir ityādayaḥ. ato 'varapāramitāhetor uttaraṃ na tyajet. tadvirodhena na seveteti bhāvaḥ. kiṃ sarvathā? nety āha—anyatreti. bodhiattvānāṃ ya ācāraḥ śikṣāsaṃvaralakṣaṇaḥ sa eva kuśalajalarakṣaṇāya setubandho vihitaḥ, tasmād anyatra taṃ vihāya. sa yathā na bhidyate ity arthaḥ.",1
bca_5.83,"uttarottarataḥ śreṣṭhā dānapāramitādayaḥ |
netarārthaṃ tyajec chreṣṭhām anyatrācārasetutaḥ || 5.83 ||",yady evaṃ kimarthaṃ tarhīdaṃ deśyate | ata āha—kimartham ityādi | tathāgatasyāśvāsas tathāgatāśvāsaḥ | tathāgataś ca vairocanaḥ | tasyopalakṣaṇārthatvena ratnasambhavādigrahaṇād ratnasambhavāmitābhāmoghasiddhayo gṛhyante | teśām āśvāso 'kṣobhyamudritānāṃ vijñānīkaraṇam | taddhiyā tadbuddhyā ||,0
bca_5.84,"evaṃ buddhvā parārtheṣu bhavet satatam utthitaḥ |
niṣiddham apy anujñātaṃ kṛpālor arthadarśinaḥ || 5.84 ||","tasmāt saṃbhāram upāditsunā karuṇāparatantreṇa sarvaṃ karaṇīyam uktam ity āha.

evam anuttaraṃ jñātvā sattvānāṃ hitasukhavidhānāya nityam ārabdhavīryo bhavet. pratiṣiddhārthe pravṛttau kathaṃ na sāpattika iti cet, na. kvacin niṣiddham api sattvārthaviśeṣaṃ prajñācakṣuṣā paśyataḥ karaṇīyatayānujñātaṃ bhagavatā. saniḥsaraṇaṃ ca bhagavataḥ śāsanam. tac cāpi na sarvasya, api tu kṛpāloḥ karuṇāprakarṣapravṛttitayā tatparatantrasya parārthaikarasasya svaprayojanavimukhasya. iti prajñākaruṇābhyām udbhūtaparārthavṛtter upāyakuśalasya pravartamānasya nāpattiḥ. atra ca upāliparipṛcchāyām āpattyanāpattivibhāgo veditavyaḥ.",1
bca_5.84,"evaṃ buddhvā parārtheṣu bhavet satatam utthitaḥ |
niṣiddham apy anujñātaṃ kṛpālor arthadarśinaḥ || 5.84 ||","saṃprajanyasya utpattisthairyayoḥ smṛtireva kāraṇamiti kathayann āha.

yadā smṛtir manogṛhadvāri kleśataskarasaṃghātānupraveśanivāriṇī dauvārikavadavasthitā bhavati, tadā saṃprajanyam ayatnata evotpadyate. utpannaṃ ca sat sthirībhavati.",0
bca_5.85,"vinipātagatānāthavratasthān saṃvibhajya ca |
bhuñjīta madhyamāṃ mātrāṃ tricīvarabahis tyajet || 5.85 ||","tathopāyakauśalyasūtre jyotiṣkamāṇavakādhikāre—

	eṣā rakṣātmabhāvasya bhaiṣajyavasanādibhiḥ |

ity etat pratipādayitum āha.

bhaiṣajyavasanādibhir ātmabhāvo hi paripālanīyaḥ parārthopayogitvāt. yathoktaṃ prākūtatra dvividhaṃ bhaiṣajyaṃ satatabhaiṣajyaṃ glānapratyayabhaiṣajyaṃ ca. tatra satatabhaiṣajyam odanādi. tadarthaṃ piṇḍāya gocare caratā grāmapraveśe yathoktaśikṣāyāṃ smṛtim ādhāya caritavyam. tato labdhāt piṇḍapātāt caturthabhāgavibhaktāt vinipātagatānanāthavratasthān saṃvibhāginaḥ kuryāt. ekaṃ pratyaṅgaṃ vinipātinām, dvitīyam anāthānām, tṛtīyaṃ sabrahmacāriṇāṃ datvā, caturtham ātmanā paribhuñjīta. sa paribhuñjāno na raktaḥ paribhuṅkte, asaktaḥ, agṛddhaḥ, anadhyavasitaḥ, anyatra yāvad evāsya kāyasya sthitaye yāpanāyai. madhyamāṃ mātrām. tathā ca paribhuṅkte yathā nātisaṃlikhito bhavati, nātigurukāyaḥ. tat kasya hetoḥ? atisaṃlikhito hi kuśalapakṣaparāṅmukho bhavati, atigurukāyo middhāvaṣṭabdho bhavati. tena taṃ piṇḍapātaṃ paribhujya kuśalapakṣābhimukhena bhavitavyam iti āryaratnameghe 'bhihitam. āryaratnarāśāvapi-

	paribhuñjatā caivaṃ manasikāra utpādayitavyaḥ—santy asmin kāye aśītikṛmikulasahasrāṇi, tāni anenaivojasā sukhaṃ viharantu. idānīṃ caiṣām āmiṣeṇa saṃgrahaṃ kariṣyāmi. bodhiprāptaś ca punar dharmeṇa saṃgrahaṃ kariṣyāmi.

iti vistaraḥ.

punar atraivoktam-

	dvayor ahaṃ kāśyapa śraddhādeyam anujānāmi. katamayor dvayoḥ? yuktasya muktasya ca |

iti. anayā diśā sarvaparibhogāḥ sattvārtham adhiṣṭhātavyāḥ. anyathā-

	ātmatṛṣṇopabhogāt tu kliṣṭāpattiḥ prajāyate || (Sikṣāsamuccaya 13)

iti.

yathoktaṃ candrapradīpasūtre-

	te bhojanaṃ svādurasaṃ praṇītaṃ labdhvā ca bhuñjanti ayuktayogāḥ |
	teṣāṃ sa āhāru vadhāya bhoti yatha hastipotāna bisā adhautakāḥ || (Samādhirāja 9.29)

vistareṇa caitac chikṣāsamuccaye draṣṭavyam.

glānabhaiṣajyaṃ tu yāmikaṃ sāptāhikaṃ yāvaj jīvikam iti trividham. etac ca bhikṣuvinaye pratipāditaṃ tatraivāvadhāryam.

vasanādibhir ātmarakṣām āha-tricīvarabahis tyajed iti. saced āgatya kaścid bodhisattvaṃ pātracīvaraṃ yāceta, tena atityāgo na kartavyaḥ. kiṃ tu yat tad anujñātaṃ bhagavatā-

	tricīvaraṃ śramaṇakalpaḥ, tato 'tiriktaṃ ca yad bhavet, tyaktavyam arthine, nānyathā. uktaṃ ca bodhisattvapratimokṣe—sacet punaḥ kaścid āgatya pātraṃ vā cīvaraṃ vā yāceta, sacet tasyātiriktaṃ bhaved buddhānujñātāt tricīvarāt, yathāparityaktaṃ dātavyam. sacet punas tasya ūnaṃ tricīvaraṃ bhavet yan niśritya brahmacaryāvāsaḥ, tan na parityaktavyam. tatkasmāddhetoḥ? avisarjanīyaṃ hi tricīvaramuktaṃ tathāgatena. sacec chāriputra bodhisattvas tricīvaraṃ parityajya yācanaguruko bhavet, na tena alpecchatā āsevitā bhavet.

iti.",1
bca_5.85,"vinipātagatānāthavratasthān saṃvibhajya ca |
bhuñjīta madhyamāṃ mātrāṃ tricīvarabahis tyajet || 5.85 ||","tadanantaram asthīny api khaṇḍaśaḥ pṛthag bhinnāni kṛtvā majjānaṃ paśya avalokaya. yady antaraṃ kāyaḥ caturmahābhūtikaḥ mātapitraśucikalalasaṃbhūtaḥ duḥkhamayaḥ kṛtaghnaś ceti vistareṇa pratipādayiṣyatīti kim atra sāram asti vijñapraśastaṃ nyāyyaṃ vā, ity ātmanaiva vicāraya.",0
bca_5.86,"saddharmasevakaṃ kāyam itarārthe na pīḍayet |
evam eva hi sattvānām āśām āśu prapūrayet || 5.86 ||","atityāgaṃ niṣedhayan punar ātmarakṣām upadarśayann āha.

satāṃ satpuruṣāṇāṃ bodhisattvānāṃ dharmaḥ. laukikalokottaraparahitasukhavidhānam | tatsevakaṃ kāyam alpārthanimittaṃ na pīḍayet. anyathā mahato 'rtharāśer hāniḥ syāt. ata eva pūrvasmin hetupadam etat. kutaḥ punar evam? yasmād anenaiva sukumāropakrameṇa saṃvardhamānaḥ śīghram eva sattvānāṃ hitasukhasaṃpādanasamartho bhavati.

-- 5.67

yata evaṃ tasmāt svaśarīraśirodānādi na kartavyam iti niṣiddham. kadā? aśuddhe mitrāmitretarasarvavyasanijanasādhāraṇapravṛtte kṛpācitte. atyārabdhena hi vīryeṇa svaparahitārthasya bādhā syāt. samapravṛtte punar āśaye svaparātmano 'tirikte vā na niṣidhyate. yaduktam—tathā svaparabodhipakṣaśrutādyantarāyakarau tyāgātyāgau na kāryau. adhikasattvārthaśaktes tulyaśakter vā bodhisattvasyādhikatulyakuśalāntarāyakarau tyāgātyāgau na kāryāv iti siddhaṃ bhavati.

idam eva ca saṃdhāya bodhisattvaprātimokṣe 'bhihitam—

	yas tu khalu punaḥ śāriputra abhiniṣkrāntagṛhāvāso bodhisattvo bodhyaṅgair abhiyuktaḥ, tena kathaṃ dānaṃ dātavyam, kataraṃ dānaṃ dātavyam, kiyadrūpaṃ dānaṃ dātavyam? peyālaṃ. dharmadāyakena bhavitavyam. yaś ca śāriputra gṛhī bodhisattvo gaṅgānadīvālikāsamāni buddhakṣetrāṇi saptaratnaparipūrṇāni tathāgatebhyo 'rhadbhayaḥ samyaksaṃbuddhebhyo dānaṃ dadyāt, yaś ca śāriputra pravrajyāparyāpanno bodhisattvaḥ ekāṃ catuṣpadikāṃ gāthāṃ prakāśayet, ayam eva tato bahutaraṃ puṇyaṃ prasavati. na śāriputra tathāgatena pravrajitasyāmiṣadānamanujñātam. peyālaṃ. yasya punaḥ śāriputra pātrāgataḥ pātraparyāpanno lābho bhaved dhārmiko dharmalabdhaḥ, tena sādhāraṇabhājinā bhavitavyaṃ sārdhaṃ sabrahmacāribhiḥ

iti. tatraivāha-

	yas tu khalu punaḥ śāriputra anabhiniṣkrāntagṛhāvāso bodhisattvaḥ, tena dharma āsevitavyaḥ. tatra tenābhiyuktena bhavitavyam iti. anyathā hi ekasattvārthasaṃgrahārthaṃ mahataḥ sattvarāśes tasya ca sattvasya bodhisattvāśayaparikarmāntarāyān mahato 'rthasya hāniḥ kṛtā syād.

iti.

anenopāyakauśalena viharan na bodhimārgāt paribhraśyate. ayam abhiprāyaḥ—dattaḥ pūrvam evānenātmabhāvaḥ sarvasattvebhyaḥ. kevalam akālaparibhogāt parirakṣaṇīyaḥ. ato na mātsaryasyāvakāśaḥ. nāpi pratijñātārthahānir iti. yad uktam—

	bhaiṣajyavṛkṣasya sudarśanasya mūlādibhogyasya yathaiva bījam |
	datvāpi saṃrakṣyam akālabhogāt saṃbuddhabhaiṣajyataros tathaiva ||

iti.",1
bca_5.86,"saddharmasevakaṃ kāyam itarārthe na pīḍayet |
evam eva hi sattvānām āśām āśu prapūrayet || 5.86 ||","iti manasi nidhāya tathaiva saṃyatātmā tiṣṭhet. trapādarabhayānvitaḥ—apratirūpe karmaṇi trapā lajjā, śikṣāyām ādaraḥ, tadatikrame bhayam. buddhabodhisattveṣv eva vā trapādayaḥ. evaṃ sati aparo 'pi viśeṣaḥ syād ity āha—buddhetyādi. tad evaṃ viharatas tasya pratikṣaṇam akāmata eva buddhānusmṛtiḥ syāt.",0
bca_5.88,"dharmaṃ nirgaurave svasthe na śiroveṣṭhite vadet |
sacchatradaṇḍaśastre ca nāvaguṇṭhitamastake || 5.88 ||","sattvāśayarakṣaṇād apy ātmā rakṣitavya ity āha.

devamanuṣyapūjito hi bhagavato dharmaḥ. tato 'vadhyāyanti devatādayo gauravam akurvato dharmaprakāśanāt. niṣiddhaṃ caitad bhagavateti tadājñātikrame sāpattiko bhavet. na vastrādibaddhaśirasi. sahaśabdena triṣv api saṃbandhaḥ. tathottarīyādinā pihitaśīrṣe. pratyekaṃ svastha iti saṃbandhanīyam. glāne punar anāpattiḥ. upalakṣaṇaṃ caitat. na sthitena suptāya niṣaṇṇāya vā, na niṣaṇṇena suptāya, na cānāsanena niṣaṇṇāya. notpathayāyinā mārgayāyine, nāgragāmine pṛṣṭhagāminā, nāpy alaṃkārayuktāya. ityādayo 'pi draṣṭavyā iti.",1
bca_5.88,"dharmaṃ nirgaurave svasthe na śiroveṣṭhite vadet |
sacchatradaṇḍaśastre ca nāvaguṇṭhitamastake || 5.88 ||","kutaḥ punar evam ity āha.

sarve hy ete karmākṣepavaśād aniṣṭadāyakā bhavanti. karma ca cittam eva, cetanā karmeti vacanāt. vākkāyakarmaṇor api cittam eva samutthāpakam. tadantareṇa tayor anutpatteḥ, cetayitvā karmeti vacanāt. tasmāt sarvam iha karmanirmitam eva. tac ca cittān nānyat. tad āha-

	karmajaṃ lokavaicitryaṃ cetanā tatkṛtaṃ ca tat |
	cetanā mānasaṃ karma tajje vākkāyakarmaṇī || iti || (Abhidharmakośa 4.1)

na ca anapakāracittasya kecid apakāriṇo nāma. yasmāt-

	nivṛttapāpacittasya nāsti loke bhayaṃ dviṣaḥ |
	sukhahānir na tasyāsti yasya cittaṃ vaśe sthitam ||

ata idam uktam-

	cittasya damanaṃ sādhu cittaṃ dāntaṃ sukhāvaham | (Dhammapada 25)

iti. 

tattvavādī bhagavān, vastutattvakathanaśīlatvāt. tenedaṃ tattvaṃ kathitaṃ prakāśitam—sarvaṃ cittaprasūtam iti. ataḥ sarvatra cittam eva pradhānam.",0
